198,12,\N,5,Venta,78,12,Pago Posterior,Terminada,\N,2
199,12,\N,4,Venta,96,12,Pago Posterior,Anulada,\N,2
200,12,\N,4,Venta,4,12,Pago Posterior,Terminada,\N,2
201,12,\N,4,Venta,4,12,Pago Posterior,Terminada,,2
202,12,\N,7,Retiro,68,12,Pago Contra Entrega,Terminada,\N,2
203,12,\N,5,Venta,187,12,Pago Contra Entrega,Terminada,\N,2
204,12,\N,5,Venta,84,12,Pago Posterior,Terminada,\N,2
205,12,\N,4,Venta,4,12,Pago Posterior,Terminada,\N,2
206,12,\N,14,Retiro,259,12,Pago Posterior,Terminada,\N,2
207,12,\N,5,Soporte,211,12,Pago ya Efectuado,Terminada,\N,2
208,12,\N,5,Venta,10,12,Pago Contra Entrega,Terminada,\N,2
209,12,\N,5,Venta,80,12,Pago Posterior,Terminada,\N,2
210,12,\N,15,Venta,41,12,Pago Posterior,Terminada,\N,2
211,12,\N,15,Retiro,271,12,Pago Posterior,Terminada,\N,2
212,12,\N,15,Prestamo,278,12,Pago Posterior,Terminada,\N,2
213,12,\N,5,Venta,220,12,Pago Contra Entrega,Terminada,\N,2
214,12,\N,4,Venta,4,12,Pago Posterior,Terminada,\N,2
215,12,\N,4,Venta,4,12,Pago Posterior,Terminada,\N,2
216,12,\N,4,Venta,4,12,Pago Posterior,Terminada,\N,2
217,12,\N,4,Venta,235,12,Pago Posterior,Terminada,\N,2
218,12,\N,14,Retiro,242,12,Pago Posterior,Terminada,\N,2
219,12,\N,5,Venta,211,12,Pago Contra Entrega,Terminada,\N,2
220,12,\N,4,Venta,116,12,Pago Posterior,Anulada,\N,2
221,12,\N,5,Venta,187,12,Pago Contra Entrega,Terminada,\N,2
222,12,\N,4,Venta,116,12,Pago Posterior,Terminada,\N,2
223,12,\N,7,Retiro,267,12,Pago Contra Entrega,Terminada,\N,2
224,12,\N,5,Prestamo,111,12,Pago Posterior,Terminada,\N,2
225,12,\N,7,Venta,168,12,Pago ya Efectuado,Terminada,\N,2
226,12,\N,5,Retiro,112,12,Pago Posterior,Terminada,\N,2
227,12,\N,4,Venta,68,12,Pago Posterior,Terminada,\N,2
228,12,\N,5,Venta,180,12,Pago Posterior,Terminada,\N,2
229,12,\N,14,Retiro,253,12,Pago Posterior,Terminada,\N,2
230,12,\N,15,Venta,282,12,Pago Posterior,Terminada,\N,2
231,12,\N,5,Venta,281,12,Pago Contra Entrega,Terminada,\N,2
232,12,\N,14,Venta,49,12,Pago Posterior,Terminada,\N,2
233,12,\N,7,Venta,3,12,Pago Contra Entrega,Terminada,\N,2
234,12,\N,4,Venta,124,12,Pago Posterior,Terminada,\N,2
235,12,\N,4,Soporte,199,12,Pago Posterior,Anulada,\N,2
236,12,\N,15,Retiro,266,12,Pago Posterior,Terminada,\N,2
237,12,\N,7,Retiro,38,12,Pago Contra Entrega,Terminada,\N,2
238,12,\N,5,Venta,38,12,Pago Posterior,Terminada,\N,2
239,12,\N,5,Soporte,40,12,Pago ya Efectuado,Terminada,\N,2
240,12,\N,7,Venta,283,12,Pago Contra Entrega,Terminada,\N,2
241,12,\N,4,Soporte,4,12,Pago Posterior,Terminada,\N,2
242,12,\N,4,Soporte,27,12,Pago Posterior,Terminada,\N,2
243,12,\N,14,Venta,238,12,Pago Posterior,Anulada,\N,2
244,12,\N,4,Soporte,199,12,Pago Posterior,Terminada,\N,2
245,12,\N,14,Venta,238,12,Pago Posterior,Terminada,\N,2
246,12,\N,5,Venta,80,12,Pago Posterior,Terminada,\N,2
247,12,\N,5,Venta,211,12,Pago Contra Entrega,Terminada,\N,2
248,12,\N,15,Venta,85,12,Pago Posterior,Terminada,\N,2
249,12,\N,16,Venta,156,12,Pago Contra Entrega,Terminada,\N,2
250,12,\N,4,Retiro,199,12,Pago Posterior,Terminada,\N,2
251,12,\N,14,Retiro,269,12,Pago Posterior,Terminada,\N,2
252,12,\N,7,Venta,168,12,Pago ya Efectuado,Terminada,\N,2
253,12,\N,7,Venta,3,12,Pago Contra Entrega,Terminada,\N,2
254,12,\N,7,Venta,3,12,Pago Contra Entrega,Terminada,\N,2
255,12,\N,7,Venta,168,12,Pago ya Efectuado,Terminada,\N,2
256,12,\N,7,Venta,168,12,Pago ya Efectuado,Terminada,\N,2
