316,1/14/2013,\N,7,Venta,3,1/16/2013,Pago Contra Entrega,Terminada,\N
317,1/14/2013,\N,7,Retiro,78,1/16/2013,Pago Contra Entrega,Terminada,\N
318,1/15/2013,\N,4,Prestamo,291,1/17/2013,Pago Posterior,Terminada,\N
319,1/15/2013,\N,5,Soporte,183,1/17/2013,Pago ya Efectuado,Terminada,\N
320,1/15/2013,\N,7,Venta,168,1/17/2013,Pago ya Efectuado,Terminada,\N
321,1/15/2013,\N,5,Venta,292,1/17/2013,Pago Posterior,Terminada,\N
322,1/15/2013,\N,5,Venta,293,1/17/2013,Pago Posterior,Terminada,\N
323,1/15/2013,\N,5,Venta,294,1/17/2013,Pago Posterior,Terminada,\N
324,1/15/2013,\N,5,Venta,295,1/17/2013,Pago Posterior,Terminada,\N
325,1/15/2013,\N,5,Venta,296,1/17/2013,Pago Posterior,Terminada,\N
326,1/15/2013,\N,5,Venta,297,1/17/2013,Pago Posterior,Terminada,\N
327,1/15/2013,\N,5,Venta,298,1/17/2013,Pago Posterior,Terminada,\N
328,1/15/2013,\N,5,Venta,299,1/17/2013,Pago Posterior,Terminada,\N
329,1/15/2013,\N,5,Venta,300,1/17/2013,Pago Posterior,Terminada,\N
330,1/15/2013,\N,5,Venta,301,1/17/2013,Pago Posterior,Terminada,\N
331,1/15/2013,\N,5,Venta,302,1/17/2013,Pago Posterior,Terminada,\N
332,1/15/2013,\N,15,Prestamo,274,1/17/2013,Pago Posterior,Terminada,\N
333,1/15/2013,\N,7,Venta,283,1/17/2013,Pago Posterior,Terminada,\N
334,1/15/2013,\N,17,Venta,30,1/17/2013,Pago Contra Entrega,Terminada,\N
335,1/15/2013,\N,7,Venta,168,1/17/2013,Pago ya Efectuado,Terminada,\N
336,1/15/2013,\N,5,Venta,80,1/17/2013,Pago Posterior,Terminada,\N
337,1/16/2013,\N,7,Retiro,235,1/18/2013,Pago Contra Entrega,Terminada,\N
338,1/16/2013,\N,5,Venta,94,1/18/2013,Pago Posterior,Terminada,\N
339,1/16/2013,\N,5,Venta,303,1/18/2013,Pago Contra Entrega,Terminada,\N
340,1/16/2013,\N,7,Venta,279,1/18/2013,Pago Posterior,Terminada,\N
341,1/16/2013,\N,5,Retiro,243,1/18/2013,Pago Posterior,Terminada,\N
342,1/16/2013,\N,5,Prestamo,80,1/18/2013,Pago Posterior,Terminada,\N
343,1/17/2013,\N,16,Prestamo,156,1/19/2013,Pago ya Efectuado,Terminada,\N
344,1/17/2013,\N,7,Venta,45,1/19/2013,Pago Contra Entrega,Terminada,\N
345,1/18/2013,\N,7,Prestamo,78,1/20/2013,Pago Posterior,Terminada,\N
346,1/18/2013,\N,7,Venta,168,1/20/2013,Pago Contra Entrega,Terminada,\N
347,1/18/2013,\N,14,Venta,242,1/20/2013,Pago Posterior,Anulada,\N
348,1/18/2013,\N,4,Soporte,199,1/20/2013,Pago Posterior,Terminada,\N
349,1/18/2013,\N,14,Venta,242,1/20/2013,Pago Posterior,Anulada,\N
350,1/18/2013,\N,5,Soporte,183,1/20/2013,Pago ya Efectuado,Terminada,\N
351,1/21/2013,\N,15,Venta,304,1/23/2013,Pago Posterior,Terminada,\N
352,1/21/2013,\N,7,Venta,3,1/23/2013,Pago Contra Entrega,Anulada,\N
353,1/21/2013,\N,14,Retiro,238,1/23/2013,Pago Contra Entrega,Terminada,\N
354,1/21/2013,\N,17,Venta,30,1/23/2013,Pago Contra Entrega,Terminada,\N
355,1/23/2013,\N,14,Venta,242,1/25/2013,Pago Contra Entrega,Terminada,\N
356,1/23/2013,\N,7,Retiro,80,1/25/2013,Pago Contra Entrega,Terminada,\N
357,1/23/2013,\N,17,Prestamo,106,1/25/2013,Pago Posterior,Anulada,\N
358,1/23/2013,\N,14,Soporte,49,1/25/2013,Pago ya Efectuado,Terminada,\N
359,1/23/2013,\N,4,Prestamo,305,1/25/2013,Pago Posterior,Terminada,\N
360,1/23/2013,\N,4,Retiro,116,1/25/2013,Pago Contra Entrega,Terminada,\N
361,1/23/2013,\N,7,Retiro,78,1/25/2013,Pago Contra Entrega,Terminada,\N
362,1/23/2013,\N,7,Retiro,117,1/25/2013,Pago Contra Entrega,Terminada,\N
363,1/24/2013,\N,5,Venta,78,1/26/2013,Pago Posterior,Terminada,\N
364,1/24/2013,\N,7,Retiro,252,1/26/2013,Pago Contra Entrega,Terminada,\N
365,1/24/2013,\N,7,Retiro,78,1/26/2013,Pago Contra Entrega,Terminada,\N
366,1/24/2013,\N,5,Venta,40,1/26/2013,Pago Posterior,Terminada,\N
367,1/24/2013,\N,14,Prestamo,306,1/26/2013,Pago Posterior,Terminada,\N
368,1/24/2013,\N,7,Retiro,84,1/26/2013,Pago Contra Entrega,Terminada,\N
369,1/24/2013,\N,7,Retiro,41,1/26/2013,Pago Contra Entrega,Terminada,\N
370,1/24/2013,\N,5,Venta,307,1/26/2013,Pago Posterior,Terminada,\N
371,1/24/2013,\N,5,Venta,38,1/26/2013,Pago Posterior,Terminada,\N
372,1/25/2013,\N,4,Venta,230,1/27/2013,Pago Posterior,Terminada,\N
373,1/25/2013,\N,4,Soporte,199,1/27/2013,Pago Posterior,Terminada,
374,1/25/2013,\N,5,Venta,38,1/27/2013,Pago Posterior,Terminada,\N
375,1/25/2013,\N,7,Venta,3,1/27/2013,Pago Contra Entrega,Terminada,\N
376,1/25/2013,\N,5,Venta,111,1/27/2013,Pago Contra Entrega,Terminada,\N
377,1/25/2013,\N,4,Venta,4,1/27/2013,Pago Posterior,Terminada,\N
378,1/25/2013,\N,18,Prestamo,308,1/29/2013,Pago Posterior,Terminada,\N
379,1/28/2013,\N,7,Venta,168,1/30/2013,Pago ya Efectuado,Terminada,\N
380,1/28/2013,\N,7,Venta,168,1/30/2013,Pago ya Efectuado,Terminada,\N
381,1/28/2013,\N,7,Venta,195,1/30/2013,Pago ya Efectuado,Terminada,\N
382,1/28/2013,\N,7,Venta,170,1/30/2013,Pago Contra Entrega,Terminada,\N
383,1/28/2013,\N,5,Arriendo,277,1/30/2013,Pago Posterior,Terminada,\N
384,1/28/2013,\N,5,Venta,277,1/30/2013,Pago Posterior,Terminada,\N
385,1/28/2013,\N,16,Arriendo,309,1/30/2013,Pago Posterior,Terminada,\N
386,1/28/2013,\N,16,Arriendo,94,1/30/2013,Pago Posterior,Terminada,\N
387,1/29/2013,\N,17,Venta,30,1/31/2013,Pago Posterior,Terminada,\N
388,1/30/2013,\N,17,Venta,30,2/1/2013,Pago Posterior,Terminada,\N
389,1/30/2013,\N,5,Venta,310,2/1/2013,Pago Contra Entrega,Terminada,\N
390,1/31/2013,\N,17,Venta,106,2/2/2013,Pago Posterior,Anulada,\N
391,1/31/2013,\N,7,Venta,251,2/2/2013,Pago ya Efectuado,Terminada,\N
392,2/1/2013,\N,17,Venta,231,2/3/2013,Pago Posterior,Terminada,\N
393,2/1/2013,\N,7,Venta,168,2/3/2013,Pago ya Efectuado,Terminada,\N
394,2/1/2013,\N,14,Venta,242,2/3/2013,Pago Contra Entrega,Terminada,\N
395,2/1/2013,\N,4,Prestamo,124,2/3/2013,Pago Posterior,Terminada,\N
396,2/4/2013,\N,5,Arriendo,277,2/6/2013,Pago ya Efectuado,Terminada,\N
397,2/4/2013,\N,15,Venta,41,2/6/2013,Pago Posterior,Terminada,\N
398,2/4/2013,\N,5,Venta,303,2/6/2013,Pago ya Efectuado,Terminada,\N
399,2/5/2013,\N,7,Prestamo,311,2/7/2013,Pago Posterior,Terminada,\N
400,2/5/2013,\N,14,Venta,35,2/7/2013,Pago Posterior,Terminada,\N
401,2/5/2013,\N,4,Venta,4,2/7/2013,Pago Posterior,Anulada,\N
402,2/5/2013,\N,4,Venta,4,2/7/2013,Pago Posterior,Terminada,\N
403,2/6/2013,\N,18,Prestamo,312,2/8/2013,Pago Posterior,Terminada,\N
404,2/6/2013,\N,5,Venta,63,2/8/2013,Pago Contra Entrega,Terminada,\N
405,2/6/2013,\N,15,Venta,288,2/8/2013,Pago Posterior,Terminada,\N
406,2/6/2013,\N,17,Prestamo,30,2/8/2013,Pago Posterior,Terminada,\N
407,2/6/2013,\N,14,Venta,35,2/8/2013,Pago Posterior,Terminada,\N
408,2/7/2013,\N,7,Retiro,80,2/9/2013,Pago Contra Entrega,Terminada,\N
409,2/7/2013,\N,5,Prestamo,243,2/9/2013,Pago Posterior,Terminada,\N
410,2/7/2013,\N,5,Venta,38,2/9/2013,Pago Posterior,Terminada,\N
411,2/8/2013,\N,14,Retiro,286,2/10/2013,Pago Posterior,Terminada,\N
412,2/8/2013,\N,17,Venta,313,2/10/2013,Pago Posterior,Anulada,\N
413,2/8/2013,\N,14,Prestamo,314,2/10/2013,Pago Posterior,Terminada,\N
414,2/8/2013,\N,4,Venta,4,2/10/2013,Pago Posterior,Terminada,\N
415,2/8/2013,\N,4,Venta,4,2/10/2013,Pago Posterior,Terminada,\N
416,2/8/2013,\N,4,Venta,4,2/10/2013,Pago Posterior,Terminada,\N
417,2/8/2013,\N,4,Venta,4,2/10/2013,Pago Posterior,Terminada,\N
418,2/8/2013,\N,4,Venta,4,2/10/2013,Pago Posterior,Terminada,\N
419,2/8/2013,\N,4,Venta,4,2/10/2013,Pago Posterior,Terminada,\N
420,2/8/2013,\N,4,Venta,27,2/10/2013,Pago Posterior,Terminada,\N
421,2/8/2013,\N,17,Venta,313,2/10/2013,Pago Posterior,Anulada,\N
422,2/8/2013,\N,7,Venta,315,2/10/2013,Pago Contra Entrega,Terminada,\N
423,2/11/2013,\N,15,Retiro,85,2/13/2013,Pago Posterior,Terminada,\N
424,2/11/2013,\N,17,Venta,231,2/13/2013,Pago Posterior,Terminada,\N
425,2/11/2013,\N,15,Prestamo,268,2/13/2013,Pago Posterior,Anulada,\N
426,2/11/2013,\N,5,Venta,98,2/13/2013,Pago Contra Entrega,Terminada,\N
427,2/11/2013,\N,5,Retiro,180,2/13/2013,Pago Contra Entrega,Terminada,\N
428,2/12/2013,\N,14,Venta,289,2/14/2013,Pago Posterior,Terminada,\N
429,2/12/2013,\N,4,Venta,4,2/14/2013,Pago Posterior,Terminada,\N
430,2/12/2013,\N,4,Venta,4,2/14/2013,Pago Posterior,Terminada,\N
431,2/12/2013,\N,7,Venta,168,2/14/2013,Pago Contra Entrega,Anulada,\N
432,2/12/2013,\N,7,Venta,168,2/14/2013,Pago ya Efectuado,Terminada,\N
433,2/12/2013,\N,5,Venta,38,2/14/2013,Pago Posterior,Terminada,\N
434,2/12/2013,\N,4,Prestamo,124,2/14/2013,Pago Posterior,Terminada,\N
435,2/13/2013,\N,4,Venta,4,2/15/2013,Pago Posterior,Terminada,\N
436,2/13/2013,\N,5,Soporte,183,2/15/2013,Pago ya Efectuado,Terminada,\N
437,2/13/2013,\N,4,Venta,4,2/15/2013,Pago Posterior,Terminada,\N
438,2/13/2013,\N,4,Venta,4,2/15/2013,Pago Posterior,Terminada,\N
439,2/13/2013,\N,5,Prestamo,117,2/15/2013,Pago Posterior,Terminada,\N
440,2/13/2013,\N,15,Venta,268,2/15/2013,Pago Posterior,Terminada,\N
441,2/14/2013,\N,4,Venta,27,2/16/2013,Pago Posterior,Anulada,\N
442,2/14/2013,\N,15,Prestamo,316,2/16/2013,Pago Posterior,Anulada,\N
443,2/14/2013,\N,15,Prestamo,316,2/16/2013,Pago Posterior,Terminada,\N
444,2/14/2013,\N,4,Venta,27,2/16/2013,Pago Posterior,Terminada,\N
445,2/18/2013,\N,4,Prestamo,76,2/20/2013,Pago Posterior,Terminada,\N
446,2/18/2013,\N,7,Venta,317,2/20/2013,Pago Posterior,Terminada,\N
447,2/18/2013,\N,5,Venta,117,2/20/2013,Pago Posterior,Terminada,\N
448,2/18/2013,\N,15,Venta,41,2/20/2013,Pago Posterior,Terminada,\N
449,2/18/2013,\N,14,Prestamo,318,2/20/2013,Pago Posterior,Terminada,\N
450,2/18/2013,\N,15,Venta,41,2/20/2013,Pago Posterior,Anulada,\N
451,2/19/2013,\N,4,Venta,4,2/21/2013,Pago Posterior,Terminada,\N
452,2/19/2013,\N,14,Venta,319,2/21/2013,Pago Posterior,Terminada,\N
453,2/20/2013,\N,14,Venta,242,2/22/2013,Pago Posterior,Terminada,\N
454,2/21/2013,\N,4,Prestamo,124,2/23/2013,Pago Posterior,Terminada,\N
455,2/21/2013,\N,5,Retiro,299,2/23/2013,Pago Contra Entrega,Terminada,\N
456,2/21/2013,\N,17,Prestamo,320,2/23/2013,Pago Posterior,Terminada,\N
457,2/21/2013,\N,4,Retiro,199,2/23/2013,Pago Contra Entrega,Terminada,\N
458,2/22/2013,\N,4,Retiro,230,2/24/2013,Pago Contra Entrega,Terminada,\N
459,2/22/2013,\N,4,Retiro,4,2/24/2013,Pago Posterior,Terminada,\N
460,2/22/2013,\N,14,Retiro,238,2/24/2013,Pago Contra Entrega,Terminada,\N
461,2/22/2013,\N,15,Prestamo,321,2/24/2013,Pago Posterior,Anulada,\N
462,2/25/2013,\N,17,Venta,231,2/27/2013,Pago Posterior,Terminada,\N
463,2/25/2013,\N,7,Venta,168,2/27/2013,Pago ya Efectuado,Terminada,\N
464,2/25/2013,\N,7,Venta,3,2/27/2013,Pago Contra Entrega,Terminada,\N
465,2/25/2013,\N,7,Retiro,299,2/27/2013,Pago Contra Entrega,Terminada,\N
466,2/25/2013,\N,7,Venta,224,2/27/2013,Pago Contra Entrega,Terminada,\N
467,2/25/2013,\N,15,Prestamo,44,2/27/2013,Pago Posterior,Anulada,\N
468,2/26/2013,\N,15,Venta,252,2/28/2013,Pago Posterior,Terminada,\N
469,2/26/2013,\N,15,Prestamo,322,2/28/2013,Pago Posterior,Anulada,\N
470,2/26/2013,\N,15,Venta,323,2/28/2013,Pago Contra Entrega,Terminada,\N
471,2/26/2013,\N,15,Prestamo,322,2/28/2013,Pago Posterior,Terminada,\N
472,2/26/2013,\N,15,Prestamo,321,2/28/2013,Pago Posterior,Terminada,\N
473,2/26/2013,\N,5,Venta,98,2/28/2013,Pago Contra Entrega,Terminada,\N
474,2/26/2013,\N,4,Prestamo,76,2/28/2013,Pago Posterior,Terminada,\N
475,2/26/2013,\N,17,Prestamo,231,2/28/2013,Pago Posterior,Terminada,\N
476,2/27/2013,\N,15,Prestamo,44,3/1/2013,Pago Posterior,Terminada,\N
477,2/27/2013,\N,5,Venta,80,3/1/2013,Pago Posterior,Terminada,\N
478,2/28/2013,\N,14,Prestamo,49,3/2/2013,Pago Posterior,Terminada,\N
479,2/28/2013,\N,14,Venta,49,3/2/2013,Pago Posterior,Terminada,\N
480,2/28/2013,\N,5,Venta,117,3/2/2013,Pago Posterior,Terminada,\N
481,3/1/2013,\N,7,Retiro,111,3/3/2013,Pago Contra Entrega,Terminada,\N
482,3/1/2013,\N,7,Retiro,41,3/3/2013,Pago Contra Entrega,Terminada,\N
483,3/1/2013,\N,7,Retiro,12,3/3/2013,Pago Contra Entrega,Terminada,\N
484,3/1/2013,\N,5,Arriendo,277,3/3/2013,Pago Posterior,Terminada,\N
485,3/1/2013,\N,7,Retiro,94,3/3/2013,Pago Contra Entrega,Terminada,\N
486,3/1/2013,\N,5,Soporte,183,3/3/2013,Pago ya Efectuado,Terminada,\N
487,3/1/2013,\N,7,Retiro,94,3/3/2013,Pago Contra Entrega,Terminada,\N
488,3/1/2013,\N,5,Venta,324,3/3/2013,Pago Posterior,Terminada,\N
489,3/1/2013,\N,7,Venta,182,3/3/2013,Pago ya Efectuado,Terminada,\N
490,3/1/2013,\N,15,Retiro,275,3/3/2013,Pago Posterior,Terminada,\N
491,3/1/2013,\N,7,Retiro,30,3/3/2013,Pago Contra Entrega,Terminada,\N
492,3/4/2013,\N,7,Venta,325,3/6/2013,Pago ya Efectuado,Terminada,\N
493,3/4/2013,\N,15,Prestamo,326,3/6/2013,Pago Posterior,Anulada,\N
494,3/4/2013,\N,17,Retiro,231,3/6/2013,Pago Posterior,Terminada,\N
495,3/4/2013,\N,4,Venta,4,3/6/2013,Pago Posterior,Terminada,\N
496,3/4/2013,\N,4,Venta,4,3/6/2013,Pago Posterior,Terminada,\N
497,3/4/2013,\N,4,Venta,4,3/6/2013,Pago Posterior,Terminada,\N
498,3/4/2013,\N,4,Venta,4,3/6/2013,Pago Posterior,Terminada,\N
499,3/4/2013,\N,5,Soporte,111,3/6/2013,Pago ya Efectuado,Terminada,\N
500,3/4/2013,\N,4,Retiro,124,3/6/2013,Pago Posterior,Anulada,\N
501,3/5/2013,\N,15,Venta,242,3/7/2013,Pago Posterior,Anulada,\N
502,3/5/2013,\N,15,Venta,242,3/7/2013,Pago Posterior,Terminada,\N
503,3/5/2013,\N,15,Venta,242,3/7/2013,Pago Posterior,Anulada,\N
504,3/5/2013,\N,15,Prestamo,41,3/7/2013,Pago Posterior,Terminada,\N
505,3/5/2013,\N,15,Venta,316,3/7/2013,Pago Contra Entrega,Terminada,\N
506,3/6/2013,\N,4,Venta,4,3/8/2013,Pago Posterior,Terminada,\N
507,3/6/2013,\N,7,Venta,3,3/8/2013,Pago Contra Entrega,Terminada,\N
508,3/6/2013,\N,4,Venta,4,3/8/2013,Pago Posterior,Terminada,\N
509,3/6/2013,\N,4,Venta,4,3/8/2013,Pago Posterior,Terminada,\N
510,3/6/2013,\N,4,Venta,4,3/8/2013,Pago Posterior,Terminada,\N
511,3/6/2013,\N,15,Venta,242,3/8/2013,Pago Posterior,Terminada,\N
512,3/7/2013,\N,7,Venta,3,3/9/2013,Pago Contra Entrega,Terminada,\N
513,3/7/2013,\N,15,Prestamo,326,3/9/2013,Pago Posterior,Terminada,\N
514,3/7/2013,\N,7,Venta,165,3/9/2013,Pago Posterior,Terminada,\N
515,3/7/2013,\N,4,Venta,27,3/9/2013,Pago Posterior,Terminada,\N
516,3/7/2013,\N,4,Venta,327,3/9/2013,Pago Posterior,Terminada,\N
517,3/8/2013,\N,15,Venta,38,3/10/2013,Pago Posterior,Anulada,\N
518,3/8/2013,\N,5,Venta,38,3/10/2013,Pago Posterior,Terminada,\N
519,3/8/2013,\N,7,Venta,168,3/10/2013,Pago ya Efectuado,Terminada,\N
520,3/8/2013,\N,4,Venta,86,3/10/2013,Pago Posterior,Terminada,\N
521,3/11/2013,\N,5,Venta,238,3/13/2013,Pago Contra Entrega,Terminada,\N
522,3/11/2013,\N,5,Prestamo,80,3/13/2013,Pago Posterior,Terminada,\N
523,3/12/2013,\N,5,Retiro,166,3/14/2013,Pago Posterior,Terminada,\N
524,3/12/2013,\N,5,Venta,188,3/14/2013,Pago ya Efectuado,Terminada,\N
525,3/12/2013,\N,7,Venta,3,3/14/2013,Pago Contra Entrega,Terminada,\N
526,3/12/2013,\N,15,Venta,242,3/14/2013,Pago Posterior,Terminada,\N
527,3/12/2013,\N,7,Soporte,3,3/14/2013,Pago ya Efectuado,Terminada,\N
528,3/12/2013,\N,17,Venta,313,3/14/2013,Pago Posterior,Terminada,\N
529,3/12/2013,\N,15,Venta,252,3/14/2013,Pago Posterior,Terminada,\N
530,3/13/2013,\N,5,Venta,38,3/15/2013,Pago Posterior,Terminada,\N
531,3/13/2013,\N,5,Venta,328,3/15/2013,Pago Posterior,Terminada,\N
532,3/13/2013,\N,4,Venta,305,3/15/2013,Pago Posterior,Terminada,\N
533,3/13/2013,\N,7,Retiro,268,3/15/2013,Pago Contra Entrega,Terminada,\N
534,3/13/2013,\N,7,Soporte,3,3/15/2013,Pago ya Efectuado,Terminada,\N
535,3/13/2013,\N,5,Soporte,112,3/15/2013,Pago ya Efectuado,Terminada,\N
536,3/13/2013,\N,5,Soporte,303,3/15/2013,Pago ya Efectuado,Terminada,\N
537,3/13/2013,\N,5,Soporte,242,3/15/2013,Pago ya Efectuado,Terminada,\N
538,3/13/2013,\N,4,Venta,4,3/15/2013,Pago Posterior,Terminada,\N
539,3/14/2013,\N,5,Soporte,183,3/16/2013,Pago ya Efectuado,Terminada,\N
540,3/14/2013,\N,5,Venta,38,3/16/2013,Pago Posterior,Terminada,\N
541,3/14/2013,\N,5,Venta,38,3/16/2013,Pago Posterior,Terminada,\N
542,3/14/2013,\N,16,Prestamo,329,3/16/2013,Pago Posterior,Terminada,\N
543,3/14/2013,\N,7,Retiro,300,3/16/2013,Pago Contra Entrega,Terminada,\N
544,3/14/2013,\N,7,Retiro,230,3/16/2013,Pago Contra Entrega,Terminada,\N
545,3/14/2013,\N,7,Venta,168,3/16/2013,Pago Contra Entrega,Anulada,\N
546,3/14/2013,\N,7,Prestamo,168,3/16/2013,Pago Posterior,Anulada,\N
547,3/14/2013,\N,5,Venta,330,3/16/2013,Pago ya Efectuado,Terminada,\N
548,3/14/2013,\N,15,Venta,44,3/16/2013,Pago Contra Entrega,Terminada,\N
549,3/14/2013,\N,17,Prestamo,331,3/16/2013,Pago Posterior,Terminada,\N
550,3/14/2013,\N,7,Venta,168,3/16/2013,Pago ya Efectuado,Terminada,\N
551,3/14/2013,\N,5,Venta,166,3/16/2013,Pago Posterior,Terminada,\N
552,3/14/2013,\N,15,Retiro,44,3/16/2013,Pago Posterior,Terminada,\N
553,3/15/2013,\N,7,Venta,332,3/17/2013,Pago Contra Entrega,Terminada,\N
554,3/18/2013,\N,4,Prestamo,124,3/20/2013,Pago Posterior,Terminada,\N
555,3/18/2013,\N,7,Venta,3,3/20/2013,Pago Contra Entrega,Terminada,\N
556,3/18/2013,\N,15,Venta,278,3/20/2013,Pago Posterior,Terminada,\N
557,3/18/2013,\N,5,Venta,238,3/20/2013,Pago Contra Entrega,Terminada,\N
558,3/18/2013,\N,15,Retiro,322,3/20/2013,Pago Posterior,Terminada,\N
559,3/18/2013,\N,7,Venta,168,3/20/2013,Pago ya Efectuado,Terminada,\N
560,3/18/2013,\N,5,Prestamo,117,3/20/2013,Pago Posterior,Anulada,\N
561,3/19/2013,\N,5,Soporte,303,3/21/2013,Pago ya Efectuado,Anulada,\N
562,3/19/2013,\N,5,Venta,117,3/21/2013,Pago Posterior,Terminada,\N
563,3/19/2013,\N,5,Venta,319,3/21/2013,Pago Contra Entrega,Terminada,\N
564,3/19/2013,\N,5,Venta,38,3/21/2013,Pago Posterior,Terminada,\N
565,3/19/2013,\N,7,Retiro,272,3/21/2013,Pago Contra Entrega,Terminada,\N
566,3/19/2013,\N,7,Retiro,35,3/21/2013,Pago Contra Entrega,Terminada,\N
567,3/19/2013,\N,4,Prestamo,124,3/21/2013,Pago Posterior,Anulada,\N
568,3/19/2013,\N,17,Venta,231,3/21/2013,Pago Posterior,Terminada,\N
569,3/19/2013,\N,4,Venta,4,3/21/2013,Pago Posterior,Terminada,\N
570,3/19/2013,\N,4,Venta,4,3/21/2013,Pago Posterior,Terminada,\N
571,3/19/2013,\N,4,Venta,4,3/21/2013,Pago Posterior,Terminada,\N
572,3/19/2013,\N,4,Venta,4,3/21/2013,Pago Posterior,Terminada,\N
573,3/19/2013,\N,15,Venta,278,3/21/2013,Pago Posterior,Terminada,\N
574,3/19/2013,\N,5,Venta,205,3/21/2013,Pago Contra Entrega,Anulada,\N
575,3/19/2013,\N,5,Retiro,243,3/21/2013,Pago Posterior,Terminada,\N
576,3/20/2013,\N,5,Venta,220,3/22/2013,Pago Contra Entrega,Terminada,\N
577,3/20/2013,\N,15,Prestamo,336,3/22/2013,Pago Posterior,Terminada,\N
578,3/20/2013,\N,17,Venta,313,3/22/2013,Pago Contra Entrega,Terminada,\N
579,3/20/2013,\N,5,Soporte,75,3/22/2013,Pago ya Efectuado,Terminada,\N
580,3/20/2013,\N,7,Soporte,46,3/22/2013,Pago Contra Entrega,Terminada,\N
581,3/20/2013,\N,7,Retiro,307,3/22/2013,Pago Contra Entrega,Terminada,\N
582,3/20/2013,\N,7,Retiro,41,3/22/2013,Pago Contra Entrega,Terminada,\N
583,3/21/2013,\N,4,Retiro,199,3/23/2013,Pago Posterior,Terminada,\N
584,3/21/2013,\N,15,Venta,304,3/23/2013,Pago Posterior,Anulada,\N
585,3/21/2013,\N,15,Venta,304,3/23/2013,Pago Posterior,Anulada,\N
586,3/21/2013,\N,15,Venta,304,3/23/2013,Pago Posterior,Anulada,\N
587,3/21/2013,\N,15,Venta,304,3/23/2013,Pago Posterior,Anulada,\N
588,3/21/2013,\N,15,Venta,304,3/23/2013,Pago Posterior,Anulada,\N
589,3/21/2013,\N,5,Venta,205,3/23/2013,Pago Contra Entrega,Terminada,\N
590,3/21/2013,\N,7,Venta,168,3/23/2013,Pago Contra Entrega,Terminada,\N
591,3/21/2013,\N,15,Venta,304,3/23/2013,Pago Posterior,Terminada,\N
592,3/21/2013,\N,15,Venta,304,3/23/2013,Pago Posterior,Terminada,\N
593,3/21/2013,\N,15,Venta,304,3/23/2013,Pago Posterior,Terminada,\N
594,3/21/2013,\N,15,Venta,304,3/23/2013,Pago Posterior,Terminada,\N
595,3/21/2013,\N,7,Retiro,289,3/23/2013,Pago Contra Entrega,Terminada,\N
596,3/21/2013,\N,7,Retiro,117,3/23/2013,Pago Contra Entrega,Terminada,\N
597,3/21/2013,\N,7,Retiro,275,3/23/2013,Pago Contra Entrega,Terminada,\N
598,3/22/2013,\N,4,Venta,4,3/24/2013,Pago Posterior,Terminada,\N
599,3/22/2013,\N,4,Retiro,4,3/24/2013,Pago Posterior,Terminada,\N
600,3/22/2013,\N,15,Prestamo,337,3/24/2013,Pago Posterior,Terminada,\N
601,3/22/2013,\N,17,Venta,106,3/24/2013,Pago Posterior,Terminada,\N
602,3/22/2013,\N,15,Venta,41,3/24/2013,Pago Posterior,Terminada,\N
603,3/22/2013,\N,17,Venta,106,3/24/2013,Pago Posterior,Terminada,\N
604,3/22/2013,\N,15,Soporte,238,3/24/2013,Pago Posterior,Terminada,\N
605,3/22/2013,\N,15,Soporte,238,3/24/2013,Pago Posterior,Terminada,\N
606,3/22/2013,\N,5,Venta,12,3/24/2013,Pago Contra Entrega,Anulada,\N
607,3/22/2013,\N,5,Arriendo,277,3/24/2013,Pago Posterior,Terminada,\N
608,3/22/2013,\N,7,Venta,3,3/24/2013,Pago Contra Entrega,Terminada,\N
609,3/22/2013,\N,5,Venta,12,3/24/2013,Pago Contra Entrega,Terminada,\N
610,3/22/2013,\N,4,Venta,4,3/24/2013,Pago Posterior,Terminada,\N
611,3/25/2013,\N,5,Venta,205,3/27/2013,Pago Contra Entrega,Terminada,\N
612,3/25/2013,\N,4,Venta,4,3/27/2013,Pago Posterior,Terminada,\N
613,3/25/2013,\N,5,Retiro,183,3/27/2013,Pago ya Efectuado,Terminada,\N
614,3/25/2013,\N,15,Soporte,238,3/27/2013,Pago Posterior,Terminada,\N
615,3/25/2013,\N,15,Soporte,238,3/27/2013,Pago Posterior,Terminada,\N
616,3/26/2013,\N,17,Venta,338,3/28/2013,Pago Posterior,Terminada,\N
617,3/26/2013,\N,15,Soporte,278,3/28/2013,Pago ya Efectuado,Terminada,\N
618,3/26/2013,\N,5,Retiro,318,3/28/2013,Pago Posterior,Terminada,\N
619,3/27/2013,\N,17,Prestamo,335,3/29/2013,Pago Posterior,Terminada,\N
620,3/27/2013,\N,7,Retiro,319,3/29/2013,Pago Contra Entrega,Terminada,\N
621,3/27/2013,\N,15,Venta,278,3/29/2013,Pago Contra Entrega,Anulada,\N
622,3/27/2013,\N,15,Venta,278,3/29/2013,Pago Contra Entrega,Terminada,\N
623,3/27/2013,\N,5,Arriendo,277,3/29/2013,Pago Posterior,Terminada,\N
624,3/27/2013,\N,15,Venta,278,3/29/2013,Pago Contra Entrega,Terminada,\N
625,3/27/2013,\N,15,Venta,278,3/29/2013,Pago Contra Entrega,Terminada,\N
626,3/27/2013,\N,5,Venta,111,3/29/2013,Pago Contra Entrega,Terminada,\N
627,3/27/2013,\N,4,Venta,27,3/29/2013,Pago Posterior,Terminada,\N
628,3/27/2013,\N,5,Venta,12,3/29/2013,Pago Contra Entrega,Terminada,\N
